experiment,split_mode,variant,seed,train_source,test_source,coverage,accuracy,risk,positive_precision,positive_lift,cutoff_year
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.4002,0.6038,0.3962,0.2991,1.015,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.6,0.5785,0.4215,0.3042,1.0323,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.8001,0.6026,0.3974,0.2953,1.0021,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,1.0,0.6145,0.3855,0.2947,1.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.1002,0.7672,0.2328,0.4146,1.407,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.2001,0.7836,0.2164,0.4173,1.4161,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.4002,0.7764,0.2236,0.3979,1.3502,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.6,0.7428,0.2572,0.366,1.2421,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.8001,0.7055,0.2945,0.3258,1.1057,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,1.0,0.674,0.326,0.2947,1.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.1002,0.7494,0.2506,0.4058,1.3769,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.2001,0.7791,0.2209,0.3862,1.3106,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.4002,0.7497,0.2503,0.3751,1.273,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.6,0.7195,0.2805,0.3623,1.2295,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.8001,0.6872,0.3128,0.3353,1.1377,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,1.0,0.6565,0.3435,0.2947,1.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.1002,0.7694,0.2306,0.4102,1.392,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.2001,0.7703,0.2297,0.3973,1.3483,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.4002,0.7425,0.2575,0.3602,1.2221,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.6,0.7187,0.2813,0.3394,1.1516,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.8001,0.6864,0.3136,0.317,1.0756,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,1.0,0.6545,0.3455,0.2947,1.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.1002,0.7184,0.2816,0.2572,0.8728,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.2001,0.626,0.374,0.2974,1.0093,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.4002,0.5888,0.4112,0.2913,0.9886,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.6,0.607,0.393,0.2935,0.9959,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.8001,0.6309,0.3691,0.2953,1.0021,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,1.0,0.6445,0.3555,0.2947,1.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.1002,0.7694,0.2306,0.4058,1.3769,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.2001,0.7902,0.2098,0.4073,1.3822,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.4002,0.7741,0.2259,0.4012,1.3615,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.6,0.7472,0.2528,0.3653,1.2395,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.8001,0.7002,0.2998,0.33,1.1198,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,1.0,0.6678,0.3322,0.2947,1.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.1002,0.7738,0.2262,0.4169,1.4145,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.2001,0.7802,0.2198,0.4129,1.401,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.4002,0.7458,0.2542,0.3851,1.3069,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.6,0.7254,0.2746,0.3597,1.2207,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.8001,0.6936,0.3064,0.3317,1.1255,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,1.0,0.6678,0.3322,0.2947,1.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.1002,0.7938,0.2062,0.4235,1.4371,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.2001,0.7492,0.2508,0.4184,1.4199,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.4002,0.7436,0.2564,0.3801,1.2899,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.6,0.7239,0.2761,0.3468,1.1768,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.8001,0.6964,0.3036,0.3117,1.0577,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,1.0,0.67,0.33,0.2947,1.0,2005.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.1003,0.7143,0.2857,0.2723,1.0242,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.2001,0.6577,0.3423,0.255,0.9592,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.4002,0.4676,0.5324,0.2562,0.9634,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.6003,0.4914,0.5086,0.2677,1.0068,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.8004,0.4357,0.5643,0.2623,0.9865,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,1.0,0.4141,0.5859,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,0.1003,0.8705,0.1295,0.3616,1.36,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,0.2001,0.8412,0.1588,0.4072,1.5313,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,0.4002,0.7998,0.2002,0.3613,1.3588,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,0.6003,0.7837,0.2163,0.3236,1.2172,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,0.8004,0.7438,0.2562,0.297,1.1169,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,1.0,0.7023,0.2977,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,0.1003,0.7768,0.2232,0.4018,1.5111,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,0.2001,0.7987,0.2013,0.3937,1.4808,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,0.4002,0.7819,0.2181,0.368,1.3841,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,0.6003,0.7681,0.2319,0.3169,1.1919,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,0.8004,0.7455,0.2545,0.2925,1.1001,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,1.0,0.6974,0.3026,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,0.1003,0.7455,0.2545,0.3571,1.3432,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,0.2001,0.7159,0.2841,0.3423,1.2873,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,0.4002,0.7394,0.2606,0.3177,1.1948,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,0.6003,0.7226,0.2774,0.2931,1.1022,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,0.8004,0.7008,0.2992,0.2718,1.0223,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,1.0,0.6719,0.3281,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.1003,0.7143,0.2857,0.2321,0.8731,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.2001,0.6353,0.3647,0.2394,0.9003,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.4002,0.4687,0.5313,0.2461,0.9255,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.6003,0.4817,0.5183,0.2595,0.976,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.8004,0.4357,0.5643,0.2729,1.0265,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,1.0,0.4096,0.5904,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0.1003,0.8304,0.1696,0.3884,1.4607,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0.2001,0.8233,0.1767,0.3826,1.4387,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0.4002,0.7897,0.2103,0.3546,1.3336,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0.6003,0.774,0.226,0.3087,1.1611,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0.8004,0.7433,0.2567,0.2903,1.0917,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,1.0,0.701,0.299,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0.1003,0.7857,0.2143,0.3973,1.4943,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0.2001,0.7696,0.2304,0.3915,1.4724,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0.4002,0.7539,0.2461,0.3423,1.2873,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0.6003,0.7509,0.2491,0.305,1.1471,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0.8004,0.7461,0.2539,0.2869,1.0791,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,1.0,0.7064,0.2936,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0.1003,0.7991,0.2009,0.3973,1.4943,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0.2001,0.7718,0.2282,0.4116,1.5481,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0.4002,0.7796,0.2204,0.3512,1.321,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0.6003,0.7591,0.2409,0.3125,1.1751,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0.8004,0.7349,0.2651,0.2796,1.0517,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,1.0,0.7028,0.2972,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.1003,0.6696,0.3304,0.2679,1.0074,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.2001,0.6421,0.3579,0.2215,0.833,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.4002,0.4676,0.5324,0.264,0.9928,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.6003,0.5339,0.4661,0.2834,1.0657,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.8004,0.4815,0.5185,0.264,0.9928,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,1.0,0.4391,0.5609,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0.1003,0.8259,0.1741,0.375,1.4104,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0.2001,0.7964,0.2036,0.3893,1.464,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0.4002,0.7662,0.2338,0.3412,1.2831,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0.6003,0.7673,0.2327,0.2938,1.105,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0.8004,0.7517,0.2483,0.283,1.0643,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,1.0,0.7086,0.2914,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0.1003,0.8214,0.1786,0.4018,1.5111,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0.2001,0.8143,0.1857,0.4116,1.5481,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0.4002,0.7964,0.2036,0.3758,1.4135,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0.6003,0.7711,0.2289,0.3259,1.2256,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0.8004,0.7466,0.2534,0.2936,1.1043,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,1.0,0.7041,0.2959,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0.1003,0.7768,0.2232,0.4152,1.5615,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0.2001,0.7494,0.2506,0.3557,1.3378,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0.4002,0.7506,0.2494,0.3266,1.2284,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0.6003,0.7427,0.2573,0.2975,1.119,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0.8004,0.7192,0.2808,0.2791,1.0496,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,1.0,0.6817,0.3183,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.1003,0.6473,0.3527,0.2277,0.8563,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.2001,0.5011,0.4989,0.2327,0.875,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.4002,0.4709,0.5291,0.2338,0.8792,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.6003,0.4459,0.5541,0.258,0.9704,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.8004,0.4077,0.5923,0.2584,0.9718,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,1.0,0.3827,0.6173,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0.1003,0.7946,0.2054,0.3795,1.4271,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0.2001,0.8009,0.1991,0.3535,1.3294,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0.4002,0.7763,0.2237,0.3266,1.2284,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0.6003,0.7547,0.2453,0.3132,1.1779,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0.8004,0.7131,0.2869,0.2852,1.0728,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,1.0,0.684,0.316,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0.1003,0.7768,0.2232,0.3929,1.4775,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0.2001,0.7405,0.2595,0.3669,1.3799,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0.4002,0.7125,0.2875,0.3143,1.1821,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0.6003,0.7218,0.2782,0.2834,1.0657,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0.8004,0.7176,0.2824,0.274,1.0307,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,1.0,0.6938,0.3062,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0.1003,0.7232,0.2768,0.3705,1.3936,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0.2001,0.7472,0.2528,0.3602,1.3546,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0.4002,0.7517,0.2483,0.3244,1.22,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0.6003,0.7412,0.2588,0.3035,1.1415,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0.8004,0.7265,0.2735,0.2819,1.0601,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,1.0,0.6862,0.3138,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.1003,0.7188,0.2812,0.2634,0.9906,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.2001,0.6532,0.3468,0.2192,0.8245,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.4002,0.4743,0.5257,0.2383,0.8961,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.6003,0.4452,0.5548,0.2528,0.9508,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.8004,0.4189,0.5811,0.2578,0.9697,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,1.0,0.3957,0.6043,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.1003,0.8125,0.1875,0.4107,1.5447,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.2001,0.8233,0.1767,0.4273,1.607,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.4002,0.7998,0.2002,0.3535,1.3294,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.6003,0.789,0.211,0.3169,1.1919,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.8004,0.7589,0.2411,0.288,1.0833,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,1.0,0.7184,0.2816,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.1003,0.7634,0.2366,0.4196,1.5783,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.2001,0.7696,0.2304,0.4004,1.5061,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.4002,0.7796,0.2204,0.3579,1.3462,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.6003,0.7755,0.2245,0.3162,1.1891,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.8004,0.7461,0.2539,0.2852,1.0728,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,1.0,0.7023,0.2977,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.1003,0.7812,0.2188,0.433,1.6286,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.2001,0.7785,0.2215,0.396,1.4892,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.4002,0.7864,0.2136,0.3714,1.3967,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.6003,0.7718,0.2282,0.3184,1.1976,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.8004,0.7433,0.2567,0.2824,1.0622,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,1.0,0.6983,0.3017,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.1003,0.7143,0.2857,0.2902,1.0913,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.2001,0.613,0.387,0.2528,0.9508,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.4002,0.4989,0.5011,0.2651,0.997,2010.0
